Timestamp,Rotor Speed (RPM),Engine 1 Temperature (°C),Engine 2 Temperature (°C),Engine 1 Transmission Temperature (°C),Engine 2 Transmission Temperature (°C),FWD Transmission Vibration (G-Force),AFT Transmission Vibration (G-Force),Combining Transmission Vibration (G-Force),Driveshaft 1 Vibration (G-Force),Driveshaft 2 Vibration (G-Force),Driveshaft 3 Vibration (G-Force),Driveshaft 4 Vibration (G-Force),Driveshaft 5 Vibration (G-Force),Driveshaft 6 Vibration (G-Force),Driveshaft 7 Vibration (G-Force),Driveshaft 8 Vibration (G-Force),Driveshaft 9 Vibration (G-Force),Engine 1 Driveshaft Vibration (G-Force),Engine 2 Driveshaft Vibration (G-Force),Oil Chip Detector Status,Oil Temperature (°C),Torque (%),Fuel Flow (kg/hr),Exhaust Gas Temperature (°C),Compressor Speed (RPM),Main Gearbox Temperature (°C),Intermediate Gearbox Temperature (°C),Chip Detector Status,Outside Air Temperature (°C),Altitude (Feet),Airspeed (Knots)
1/1/2025 0:00,233.2254491,87.58406769,95.30104954,85.23593689,81.76247672,0.064314685,0.021463468,0.082107119,0.043467724,0.049412966,0.010463569,0.032437566,0.076111654,0.091398955,0.039563389,0.030079101,0.038738676,0.050627368,0.069252145,Normal,74.63339355,77.92598446,268.8042899,641.8594679,14618.52061,88.02966047,80.88703099,Normal,14.26745886,5889.298119,104.0210774
1/1/2025 0:00,212.7915635,97.86993382,103.7983002,86.78749,88.82681275,0.097887238,0.051386743,0.074478727,0.089707608,0.057906145,0.040095698,0.030301077,0.035733782,0.067087386,0.031776599,0.074443884,0.072442835,0.051270759,0.042923649,Normal,78.63114783,74.25394611,258.899874,634.8580697,14894.09,83.43121527,76.65807843,Normal,21.09555969,3919.833224,105.5263912
1/1/2025 0:00,227.088636,83.87117168,91.96207984,83.6298032,87.06778606,0.093701898,0.06725087,0.0185716,0.018939294,0.050660466,0.043913103,0.047723505,0.0447611,0.087255194,0.074492775,0.050868468,0.059492078,0.054851919,0.025362626,Normal,74.72723759,74.64089596,280.6053088,667.2376707,14972.24993,85.71074006,69.31575214,Normal,3.876678263,6171.40124,145.2117848
1/1/2025 0:00,205.4032988,82.6781256,87.45518187,85.68185508,84.11394695,0.036265693,0.016100531,0.031352575,0.021928827,0.076938825,0.043741421,0.058659459,0.003278608,0.037412516,0.04233044,0.02328617,0.051034358,0.038125416,0.061585973,Normal,79.48201574,64.70435408,318.4697431,690.9045325,14714.22734,78.45939212,91.82676653,Normal,-8.489660719,4683.838423,130.7890596
1/1/2025 0:00,211.7181395,91.12225909,89.87212844,81.14906974,84.91079887,0.0824777,0.066404648,0.004284455,0.048324338,0.065480455,0.062371127,0.053278481,0.084695256,0.064037645,0.066908131,0.027369894,0.035943344,0.026090606,0.068575351,Normal,76.62248463,66.4286529,334.0990585,716.5329663,14750.85816,81.23111271,80.75839951,Normal,26.61917671,4388.77373,134.7471034
1/1/2025 0:00,226.9686124,95.23549151,81.15462048,84.17355488,82.24445783,0.057663364,0.066346124,0.034348173,0.095080762,0.049850384,0.089713528,0.035146817,0.028590635,0.07677039,0.060717139,0.050315695,0.048115123,0.062492133,0.041238427,Normal,67.94164059,73.04818327,354.5881745,631.5092738,13994.83511,92.76639594,77.64394784,Normal,21.74160462,5625.46354,131.7561222
1/1/2025 0:00,232.3846658,98.41963846,86.52643434,87.44086468,85.81903553,0.059981916,0.069081702,0.06532777,0.045953222,0.054333782,0.052470584,0.039878214,0.056538217,0.032073333,0.032753861,0.041910754,0.053792959,0.044527869,0.064412211,Normal,78.53271124,77.7127303,326.2101287,604.4781112,14224.82321,85.26757326,72.26434075,Normal,13.73013566,5583.211775,117.9106746
1/1/2025 0:00,226.7136828,87.70557869,87.95358781,85.62789184,88.06351312,0.016154583,0.074369604,0.041722101,0.046335095,0.055913311,0.045665364,0.027339153,0.047971843,0.040288198,0.038260836,0.02374174,0.070650778,0.053424881,0.00429831,Normal,77.73818044,84.48150012,202.292488,663.9799109,14921.69173,89.65042902,74.02340082,Normal,25.74558608,4153.181152,109.6260494
1/1/2025 0:00,223.8435172,95.39340417,87.37955801,82.65387492,78.53645285,0.046592285,0.094040278,0.059215945,0.021161793,0.058065992,0.044815564,0.045506402,0.048039981,0.084758095,0.075876354,0.016119214,0.032285288,0.044370798,0.023588074,Normal,77.85399782,75.92560617,247.1347706,690.2621184,15211.81559,86.16006544,86.61796772,Normal,7.685025831,7056.30101,113.9686461
1/1/2025 0:00,221.988963,89.80745765,90.76177436,85.89686562,86.19859075,0.033743528,0.042878159,0.019553314,0.068918592,0.01348684,0.052487695,0.071500424,0.06619724,0.030498023,0.034490347,0.033065613,0.044743663,0.049878763,0.075848179,Normal,69.26706486,88.52774176,292.0952982,670.3422492,13529.78489,91.57140922,86.0077542,Normal,7.945074679,6814.350576,117.1226032
1/1/2025 0:00,210.2147801,89.1368635,85.88790034,87.85843916,88.72973948,0.066561176,0.052191432,0.065959505,0.069063525,0.043969474,0.033434125,0.049914741,0.083425249,0.023177399,0.052497352,0.05387618,0.050896463,0.041014293,0.045526615,Normal,73.01103012,91.05198015,307.3639928,690.158676,14216.06843,75.00581234,83.01286014,Normal,6.558622763,5605.035141,146.644291
1/1/2025 0:00,217.8015579,94.41829969,95.60515334,76.80023489,83.33959884,0.07142161,0.041671231,0.038897815,0.065781504,0.020311219,0.052403971,0.067188285,0.055029873,0.080559631,0.034349174,0.049871985,0.063253567,0.030638328,0.012755733,Normal,73.2338855,82.95267212,343.070918,644.3628332,14511.8103,84.05891208,75.53969185,Normal,20.67621975,5430.403423,99.95465353
1/1/2025 0:00,220.3936123,93.26161439,90.00103532,89.63629626,87.80280245,0.008510273,0.050039537,0.050243394,0.037415587,0.075565619,0.059016247,0.079108027,0.06310156,0.073935264,0.043720956,0.039975241,0.031830713,0.059474633,0.036022676,Normal,72.4766359,87.24981408,302.1592088,634.760639,14060.36277,93.22390823,86.03989595,Normal,-0.829580772,5329.786226,111.6950783
1/1/2025 0:00,235.5712223,82.11803922,89.95349839,83.65498105,96.25861778,0.049559303,0.080657467,0.04814251,0.035865865,0.04878301,0.054193721,0.03823963,0.056577831,0.058642405,0.049076761,0.054037744,0.023668604,0.037937598,0.031531991,Normal,80.2257676,65.09286479,302.5353627,652.8858977,14088.74018,89.78086718,81.79913047,Normal,7.330383932,3450.003374,106.3055495
1/1/2025 0:00,228.4361829,97.38270175,88.36052642,86.70195973,84.58262883,0.07243723,0.02309971,0.02456903,0.024137555,0.046133181,0.059150839,0.046268535,0.070350628,0.049085785,0.03434267,0.070800534,0.063479303,0.05327903,0.046680765,Normal,74.96469649,63.50801065,311.8898682,641.7361703,14737.45994,91.62686129,82.61969779,Normal,17.89715023,5112.807388,135.849348
1/1/2025 0:00,207.3695984,96.90045677,90.77595342,89.78898769,86.5732282,0.046266421,0.032779007,0.026938313,0.05167745,0.067935947,0.058674952,0.093423857,0.040741672,0.04122951,0.030791061,0.05788253,0.019641018,0.058209204,0.04258498,Normal,74.89031717,80.17973376,287.2489131,666.5773505,15290.68798,84.96617703,81.78468378,Normal,2.958489241,5099.541582,147.8068239
1/1/2025 0:00,228.2408397,86.87218649,94.12549132,79.51330521,82.04777167,0.064581273,0.077543619,0.069355889,0.028391853,0.058446496,0.014562066,0.078886868,0.071507811,0.055638977,0.055725467,0.047573827,0.075699594,0.038263746,0.053578635,Normal,76.65602493,61.58790188,304.344257,674.2441945,13484.08822,82.31446792,73.97205126,Normal,8.396895943,4423.988314,124.6317954
1/1/2025 0:00,221.1491772,91.97901767,85.66434892,82.16223599,85.72500465,0.057023309,0.07040073,0.057979843,0.02645167,0.02742731,0.062737403,0.016551909,0.072209997,0.081596139,0.033105252,0.06856144,0.046881478,0.025922287,0.048610679,Normal,76.707905,72.09628156,356.291609,676.2020916,14414.76193,79.8641777,75.2073562,Normal,-7.115675771,4690.650828,125.8652375
1/1/2025 0:00,218.23078,92.47015093,86.70941755,83.84580522,86.8410865,0.056833205,0.042737367,0.071000981,0.041526186,0.048581893,0.036579703,0.057742966,0.07165074,0.054771323,0.033786849,0.030802994,0.019049378,0.098521712,0.077194785,Normal,64.99532187,82.71191905,295.8044551,662.7648168,14731.64017,79.51535954,77.95912733,Normal,21.05806649,2618.707605,121.3698138
1/1/2025 0:00,231.1167629,91.30336883,88.48136986,81.86498592,85.77936936,0.0445737,0.06708804,0.056493165,0.040216876,0.043296661,0.028083217,0.0500112,0.036797043,0.093339185,0.031218937,0.045501609,0.040391596,0.039444562,0.058490972,Metal Detected,73.06092739,89.13372925,298.4893637,656.1455582,14890.10699,89.03530281,82.57455883,Normal,8.121648067,3902.72707,126.5621848
1/1/2025 0:00,235.3099952,87.24847423,83.27064538,91.9397463,80.92121872,0.025668384,0.056824317,0.052859813,0.039240429,0.015109342,0.027910963,0.066529062,0.046633247,0.03204116,0.048441839,0.045978241,0.057582473,0.062468343,0.059153432,Normal,70.76163427,72.4578435,298.3207298,669.8606672,14659.56367,87.56605525,74.47827167,Normal,4.007187499,5921.826292,131.5973274
1/1/2025 0:00,234.3128012,86.64188316,85.9037107,81.57291162,85.82544709,0.027569397,0.080005492,0.015479788,0.059328892,0.036194475,0.058670832,0.035100425,0.05478934,0.049606385,0.068874033,0.025260935,0.039345978,0.088789271,0.073303142,Normal,76.20091828,68.50055705,364.8886907,600.9252023,15380.70127,84.66713275,79.29861434,Normal,2.04977274,6731.196902,126.3846077
1/1/2025 0:00,216.6078248,89.87222965,87.61889563,82.77781288,90.84878375,0.06418705,0.051490192,0.044592666,0.051580956,0.046329194,0.045548501,0.033207833,0.022583159,0.042538827,0.080130573,0.041602517,0.050400595,0.065798155,0.042224625,Normal,74.13332276,78.20461622,244.5973337,655.2642688,14514.4533,87.54095327,79.29356196,Normal,10.81786488,4056.619315,127.4825149
1/1/2025 0:00,221.9078762,95.8636451,94.3719459,85.81755613,86.79454306,0.050389165,0.070512642,0.049452314,0.044236879,0.047700981,0.016360624,0.036478586,0.081898404,0.028297169,0.035481638,0.008500806,0.064801567,0.043991144,0.024762451,Normal,75.04616269,64.26456556,388.7923447,651.3119514,15155.9964,85.7122588,83.17095876,Normal,-0.801555869,5182.848655,131.6312155
1/1/2025 0:00,228.3126343,92.71800077,91.31280665,80.1914019,88.84794876,0.047229755,0.102840238,0.089062144,0.053660259,0.020355372,0.059560756,0.038561429,0.049754469,0.046938325,0.093006216,0.088243561,0.045956193,0.048657672,0.074139406,Normal,68.76444075,73.26721352,241.1809073,655.3270099,14176.81616,89.81108851,82.69868614,Normal,34.42379677,6098.382329,93.32582848
1/1/2025 0:00,234.7554513,88.14692834,90.96794956,83.41727715,84.05195212,0.041522199,0.061961983,0.063739133,0.030169459,0.073033312,0.021207837,0.066306483,0.055678558,0.058346586,0.029905903,0.031251724,0.031258846,0.033347856,0.052716835,Normal,74.07044333,74.91999952,267.2889869,647.8094113,14528.99147,89.76343377,75.95909628,Normal,-8.847446172,4479.784974,120.030134
1/1/2025 0:01,220.2082576,93.85849355,94.25448981,86.26981305,87.99960096,0.043896223,0.050986563,0.080721224,0.052105572,0.047957939,0.052796427,0.026375977,0.038459911,0.060484604,0.07167097,0.081722283,0.04402032,0.067633929,0.052787024,Normal,78.34539076,74.72016007,337.2369135,660.7963873,13893.64246,79.6706295,85.78674468,Normal,10.4938085,5676.248177,124.5781356
1/1/2025 0:01,223.1434102,75.7572869,89.31314106,83.66855838,86.11707135,0.070938236,0.06444894,0.061950754,0.05301205,0.050751062,0.054769979,0.037547722,0.023462449,0.093409044,0.035566071,0.05076169,0.078296803,0.061325414,0.037333402,Normal,79.22834845,75.88503474,351.5158348,635.634927,14950.43222,86.36822994,75.34704068,Normal,16.06906929,4966.210304,126.2422227
1/1/2025 0:01,213.9366503,95.7438285,91.95232425,84.62645256,81.19635708,0.043295118,0.042694383,0.035773935,0.019939063,0.058012833,0.067711542,0.014219752,0.037919402,0.059289349,0.032581535,0.061297283,0.083701287,0.039711484,0.037662893,Normal,77.15659026,66.65485144,229.8250492,678.2380857,14439.77857,76.65566625,84.36895777,Normal,7.246209959,6190.401988,117.4367061
1/1/2025 0:01,213.0379338,81.30143111,89.48389124,82.88267155,86.27408402,0.023178706,0.097759354,0.052342484,0.069913875,0.034238475,0.085633696,0.070142356,0.054384084,0.073002736,0.035104877,0.040224004,0.009601477,0.029156504,0.066934447,Normal,70.99360412,67.73007007,245.3649068,661.8412444,14678.91053,85.66510369,77.79942041,Normal,17.12131737,3717.54926,122.4112725
1/1/2025 0:01,233.1252582,88.18779529,91.32681175,78.94211876,81.03321335,0.064873036,0.053601421,0.054724473,0.032371326,0.059127119,0.022706473,0.075420602,0.063468576,0.051321885,0.048951046,0.054158594,0.071820558,0.023575325,0.069693116,Normal,78.77820541,67.52883739,313.8921405,653.7671464,14343.31568,88.0215214,80.65570381,Normal,7.003984251,3895.423371,109.2014039
1/1/2025 0:01,238.5624003,84.40165053,87.08620671,86.28637285,82.4684789,0.045902467,0.044541334,0.031216889,0.051806196,0.042658507,0.048950523,0.043458531,0.053235831,0.083561112,0.061599443,0.063009793,0.055002954,0.06973028,0.065676468,Normal,77.17200677,58.79905661,417.2209694,632.5620857,14793.21425,78.43140328,80.90394984,Normal,30.30094464,5279.539169,93.37732896
1/1/2025 0:01,224.2798988,83.52659262,77.80591421,92.01973229,85.75731323,0.050627917,0.03328622,0.042312252,0.073288235,0.032068289,0.044473294,0.044041013,0.05693448,0.097968986,0.063397361,0.063291048,0.068479654,0.052407463,0.065859232,Normal,74.6484329,78.41830322,362.313139,670.3829221,14698.71699,82.91768632,80.79082976,Normal,3.811229859,5096.2061,134.7470565
